sku,categoria,subcategoria,tienda,demanda_promedio,desviacion_demanda,ventas_totales,precio_promedio,costo_unitario,precio_venta,lead_time,stock_actual,stock_seguridad,stock_en_transito,margen_promedio,D,H,Q_opt,D_L,sigma_L,s_reorder,CTA,CTE,escenario
HM000100,Accesorios,Basico,TIENDA006,1.646153846153846,1.0834155129908258,535,28.23,22.83,32.95,7.0,12.0,28.0,41.0,10.120000000000005,85.6,3.4244999999999997,22.359047310693843,11.523076923076923,2.8664480139231934,16.25271614605019,76.56855751547106,160.84846613085568,Escenario 1
HM000100,Accesorios,Basico,TIENDA007,1.7300613496932515,1.179628883978746,564,28.23,22.83,32.95,7.0,,,,10.120000000000005,89.96319018404908,3.4244999999999997,22.92180620060347,12.110429447852761,3.1210046663564275,17.260087147340865,78.49572533396656,167.06498553028555,Escenario 1
HM000100,Accesorios,Basico,TIENDA008,1.5105740181268883,0.875098247188273,500,28.230000000000004,22.83,32.95,7.0,,,,10.120000000000005,78.54984894259819,3.4244999999999997,21.41850182498564,10.574018126888218,2.3152923348086984,14.39425047932257,73.34765949966331,150.6967273063098,Escenario 1
HM000100,Accesorios,Basico,TIENDA009,1.6402439024390243,1.1300033564505976,538,28.23,22.83,32.95,7.0,,,,10.120000000000005,85.29268292682926,3.4244999999999997,22.318875024809653,11.48170731707317,2.9897078618365565,16.414725289103487,76.43098752246064,160.40877981514356,Escenario 1
HM000100,Accesorios,Basico,TIENDA010,1.7058823529411764,1.0906987097989884,551,28.230000000000004,22.83,32.95,7.0,,,,10.120000000000005,88.70588235294117,3.4244999999999997,22.761067285732445,11.941176470588236,2.885717541427131,16.702610413943002,77.94527491999077,165.2785048023437,Escenario 1
HM000001,Vestidos,Temporada,TIENDA001,1.673780487804878,1.1653699812751543,549,37.05,10.35,17.75,7.0,68.0,15.0,22.0,7.400000000000001,87.03658536585365,2.07,57.997696228061166,11.716463414634147,3.0832791558340573,16.80387402176034,120.05523119208661,227.5641272896476,Escenario 2
HM000001,Vestidos,Temporada,TIENDA002,1.6253776435045315,1.1329056605653876,538,37.05,10.35,17.75,7.0,12.0,17.0,39.0,7.4,84.51963746223564,2.07,57.15294759529348,11.37764350453172,2.99738663675337,16.32333145517478,118.3066015222575,222.70997112950823,Escenario 2
HM000001,Vestidos,Temporada,TIENDA003,1.674922600619195,1.049795710775864,541,37.05,10.35,17.75,7.0,1.0,24.0,0.0,7.400000000000001,87.09597523219814,2.07,58.017480368398566,11.724458204334365,2.777498378135226,16.307330528257488,120.09618436258503,227.67835841831257,Escenario 2
HM000001,Vestidos,Temporada,TIENDA004,1.6605504587155964,1.0843576890981268,543,37.05,10.35,17.75,7.0,70.0,24.0,0.0,7.4,86.34862385321101,2.07,57.768026478458516,11.623853211009175,2.868940777594339,16.357605494039834,119.57981481040913,226.23987224160177,Escenario 2
HM000001,Vestidos,Temporada,TIENDA005,1.5753012048192772,0.96637965474147,523,37.05,10.35,17.75,7.0,17.0,17.0,44.0,7.4,81.91566265060241,2.07,56.2656441457342,11.02710843373494,2.5568002385183908,15.245828827290284,116.46988338166977,217.6603486828746,Escenario 2
HM000001,Vestidos,Temporada,TIENDA006,1.7107692307692308,1.240783687652348,556,37.05,10.35,17.75,7.0,56.0,21.0,25.0,7.4,88.96000000000001,2.07,58.63503758718197,11.975384615384616,3.282805068353757,17.392012978168317,121.37452780546667,231.25662165162052,Escenario 2
HM000001,Vestidos,Temporada,TIENDA007,1.7363636363636363,1.148626292476317,573,37.05,10.35,17.75,7.0,,,,7.4,90.29090909090908,2.07,59.072021575209305,12.154545454545454,3.038979519242476,17.16886166129554,122.27908466068325,233.80331556977416,Escenario 2
HM000001,Vestidos,Temporada,TIENDA008,1.6506024096385543,1.033385132649431,548,37.05,10.35,17.75,7.0,,,,7.4,85.83132530120483,2.07,57.594727785150596,11.55421686746988,2.734080069541888,16.065448982213994,119.2210865152617,225.24287711767136,Escenario 2
HM000001,Vestidos,Temporada,TIENDA009,1.6042296072507554,0.9895730308998884,531,37.05,10.35,17.75,7.0,,,,7.4,83.41993957703927,2.07,56.779917378155076,11.229607250755288,2.6181641438975403,15.54957808818623,117.534428972781,220.58094057398947,Escenario 2
HM000001,Vestidos,Temporada,TIENDA010,1.680851063829787,1.1362773001122517,553,37.05,10.35,17.75,7.0,,,,7.399999999999999,87.40425531914893,2.07,58.120067399793,11.76595744680851,3.0063071565049233,16.726364255041634,120.30853951757149,228.27108377289062,Escenario 2
HM000002,Camisetas,Temporada,TIENDA001,1.503125,0.7878323799731571,481,91.37,34.6,40.98,7.0,86.0,23.0,30.0,6.379999999999996,78.16250000000001,6.920000000000001,30.060151642382074,10.521875,2.0844085522131173,13.961149111151643,208.01624936528398,304.559467365284,Escenario 2
HM000002,Camisetas,Temporada,TIENDA002,1.5700934579439252,0.9230941467360296,504,91.37,34.6,40.98,7.0,86.0,20.0,25.0,6.379999999999996,81.64485981308411,6.920000000000001,30.72248706911527,10.990654205607477,2.4422775489629003,15.020412161396262,212.5996105182777,313.4395247799599,Escenario 2
HM000002,Camisetas,Temporada,TIENDA003,1.5396341463414631,0.9310885347943926,505,91.37,34.6,40.98,7.0,28.0,22.0,41.0,6.379999999999997,80.06097560975608,6.920000000000001,30.423024367631182,10.777439024390242,2.463428711649473,14.842096398611872,210.5273286240078,309.41297345327604,Escenario 2
HM000002,Camisetas,Temporada,TIENDA004,1.4617737003058104,0.8422730188020451,478,91.37,34.6,40.98,7.0,41.0,16.0,1.0,6.379999999999996,76.01223241590215,6.920000000000001,29.6437874094345,10.232415902140673,2.2284449437698415,13.90935005936091,205.13500887328675,299.0251274849075,Escenario 2
HM000002,Camisetas,Temporada,TIENDA005,1.3982035928143712,0.7270800587823495,467,91.37,34.6,40.98,7.0,59.0,20.0,18.0,6.379999999999996,72.7065868263473,6.920000000000001,28.992043322731433,9.7874251497006,1.9236730187723208,12.961485630674929,200.62493979330156,290.43640030827163,Escenario 2
HM000002,Camisetas,Temporada,TIENDA006,1.5106382978723405,0.8593332035644345,497,91.37,34.6,40.98,7.0,58.0,19.0,27.0,6.379999999999996,78.55319148936171,6.920000000000001,30.135185106116474,10.574468085106384,2.2735819499719376,14.325878302560081,208.53548093432602,305.5607521258154,Escenario 2
HM000002,Camisetas,Temporada,TIENDA007,1.4817073170731707,0.8274537116730988,486,91.37,34.6,40.98,7.0,,,,6.379999999999997,77.04878048780488,6.920000000000001,29.845223180264963,10.371951219512194,2.189236742504363,13.984191844644393,206.52894440743356,301.6980038708482,Escenario 2
HM000002,Camisetas,Temporada,TIENDA008,1.492354740061162,0.8097013136532244,488,91.37,34.6,40.98,7.0,,,,6.379999999999996,77.60244648318043,6.920000000000001,29.952263848199248,10.446483180428135,2.14226831216874,13.981225895506556,207.2696658295388,303.12186395186296,Escenario 2
HM000002,Camisetas,Temporada,TIENDA009,1.5198776758409789,0.8429076085340805,497,91.37,34.6,40.98,7.0,,,,6.379999999999996,79.03363914373091,6.920000000000001,30.227201152652235,10.639143730886852,2.2301239103853625,14.3188481830227,209.1722319763535,306.7903016583107,Escenario 2
HM000002,Camisetas,Temporada,TIENDA010,1.478395061728395,0.7885574190858597,479,91.37,34.6,40.98,7.0,,,,6.379999999999997,76.87654320987654,6.920000000000001,29.811846039385575,10.348765432098764,2.086326825396123,13.791204694002367,206.2979745925482,301.254519753042,Escenario 2
HM000003,Abrigos,Basico,TIENDA001,1.7057057057057057,1.4175738215825031,568,87.18,40.5,68.38,7.0,87.0,18.0,22.0,27.879999999999995,88.69669669669669,8.1,29.597580264241856,11.93993993993994,3.7505477969827496,18.128343804961474,239.740400140359,349.6273462184371,Escenario 2
HM000003,Abrigos,Basico,TIENDA002,1.562874251497006,1.048636524595823,522,87.18,40.5,68.38,7.0,2.0,21.0,13.0,27.879999999999995,81.26946107784431,8.1,28.331278544723485,10.940119760479043,2.7744314597796143,15.517931669115406,229.48335621226022,330.20623618830814,Escenario 2
HM000003,Abrigos,Basico,TIENDA003,1.808641975308642,1.3145244846131543,586,87.18,40.5,68.38,7.0,12.0,22.0,41.0,27.879999999999995,94.04938271604938,8.1,30.477578516956985,12.660493827160494,3.4779048785917586,18.399036876836895,246.86838598735153,363.359723123154,Escenario 2
HM000003,Abrigos,Basico,TIENDA004,1.6932515337423313,1.1991344998972362,552,87.18,40.5,68.38,7.0,16.0,16.0,41.0,27.88,88.04907975460122,8.1,29.489329269859375,11.85276073619632,3.172611675245895,17.087570000352045,238.86356708586095,347.9514534907689,Escenario 2
HM000003,Abrigos,Basico,TIENDA005,1.7596439169139466,1.3155787668836434,593,87.18,40.5,68.38,7.0,52.0,28.0,7.0,27.879999999999992,91.50148367952522,8.1,30.061908743934477,12.317507418397627,3.480694247291137,18.060652926428002,243.50146082586923,356.849082535068,Escenario 2
HM000003,Abrigos,Basico,TIENDA006,1.7753846153846151,1.3340311564224403,577,87.18,40.5,68.38,7.0,60.0,10.0,41.0,27.879999999999995,92.32,8.1,30.19606711371205,12.427692307692306,3.5295146811056837,18.251391531516685,244.58814362106762,358.94568854414456,Escenario 2
HM000003,Abrigos,Basico,TIENDA007,1.7530864197530864,1.3609399792729389,568,87.18,40.5,68.38,7.0,,,,27.879999999999995,91.1604938271605,8.1,30.00584203647074,12.271604938271604,3.600708734441595,18.212774350100236,243.04732049541298,355.974213186771,Escenario 2
HM000003,Abrigos,Basico,TIENDA008,1.6066066066066067,1.1240330053806862,535,87.18,40.5,68.38,7.0,,,,27.879999999999995,83.54354354354355,8.1,28.724926766033892,11.246246246246248,2.9739117976658225,16.153200712394856,232.67190680487454,336.20065468475445,Escenario 2
HM000003,Abrigos,Basico,TIENDA009,1.725609756097561,1.1928749714018156,566,87.18,40.5,68.38,7.0,,,,27.88,89.73170731707317,8.1,29.769767963708894,12.079268292682926,3.15605051952249,17.286751649895034,241.13512050604203,352.2991104572616,Escenario 2
HM000003,Abrigos,Basico,TIENDA010,1.6717325227963526,1.1875203624210633,550,87.18,40.5,68.38,7.0,,,,27.879999999999995,86.93009118541033,8.1,29.30134471028955,11.702127659574469,3.141883555791426,16.886235526630323,237.34089215334532,345.04811881595936,Escenario 2
HM000004,Camisetas,Temporada,TIENDA001,1.5555555555555556,0.937162300584181,490,98.92,37.49,19.15,7.0,34.0,22.0,47.0,-18.340000000000003,80.88888888888889,7.498000000000001,29.37762686361031,10.88888888888889,2.479498385450905,14.980061224882881,220.2734462233501,319.7826166677945,Escenario 2
HM000004,Camisetas,Temporada,TIENDA002,1.51840490797546,0.9533577430924344,495,98.92,37.49,19.15,7.0,17.0,24.0,1.0,-18.340000000000003,78.95705521472392,7.498000000000001,29.02470047770474,10.62883435582822,2.5223474987003875,14.79070772868386,217.62720418183017,314.7527890775357,Escenario 2
HM000004,Camisetas,Temporada,TIENDA003,1.4478527607361964,0.8781335047132909,472,98.92,37.49,19.15,7.0,33.0,19.0,46.0,-18.340000000000003,75.28834355828221,7.498000000000001,28.3423689069047,10.134969325153374,2.323322871384933,13.968452062938514,212.51108206397143,305.1100411928058,Escenario 2
HM000004,Camisetas,Temporada,TIENDA004,1.5196374622356494,0.8886870746516647,503,98.92,37.49,19.15,7.0,37.0,19.0,24.0,-18.340000000000003,79.02114803625378,7.498000000000001,29.036478383932124,10.637462235649545,2.351244992885798,14.517016473911111,217.71551492272312,314.9201804997624,Escenario 2
HM000004,Camisetas,Temporada,TIENDA005,1.453416149068323,0.7928835387566256,468,98.92,37.49,19.15,7.0,32.0,21.0,7.0,-18.340000000000003,75.5776397515528,7.498000000000001,28.396769612459018,10.173913043478262,2.0977726621868746,13.635237936086604,212.91897855421774,305.87488467844133,Escenario 2
HM000004,Camisetas,Temporada,TIENDA006,1.436532507739938,0.7296917506444748,464,98.92,37.49,19.15,7.0,45.0,22.0,26.0,-18.340000000000003,74.69969040247678,7.498000000000001,28.231351958806332,10.055727554179565,1.9305829059406356,13.241189348981614,211.6786769871299,303.5513286837243,Escenario 2
HM000004,Camisetas,Temporada,TIENDA007,1.5382352941176471,0.8799687262753307,523,98.92,37.49,19.15,7.0,,,,-18.340000000000003,79.98823529411766,7.498000000000001,29.21361713169904,10.76764705882353,2.3281784112387944,14.60914143736754,219.0437012534794,317.44160372406765,Escenario 2
HM000004,Camisetas,Temporada,TIENDA008,1.4772036474164134,0.8265396338519525,486,98.92,37.49,19.15,7.0,,,,-18.340000000000003,76.8145896656535,7.498000000000001,28.628205955210692,10.340425531914894,2.18681831991065,13.948675759767466,214.6542882521698,309.1364002704069,Escenario 2
HM000004,Camisetas,Temporada,TIENDA009,1.59214501510574,1.0089592252915047,527,98.92,37.49,19.15,7.0,,,,-18.340000000000003,82.79154078549847,7.498000000000001,29.721125939852147,11.14501510574018,2.6694551931257124,15.549616174397606,222.84900229701145,324.70575246619575,Escenario 2
HM000004,Camisetas,Temporada,TIENDA010,1.510703363914373,0.8821900700600613,494,98.92,37.49,19.15,7.0,,,,-18.340000000000003,78.5565749235474,7.498000000000001,28.950998404202437,10.57492354740061,2.3340555344695706,14.426115179275401,217.0745860347099,313.70603986345606,Escenario 2
HM000005,Accesorios,Temporada,TIENDA001,1.6272727272727272,1.1314172534399487,537,36.55,35.92,56.41,7.0,57.0,32.0,39.0,20.489999999999995,84.61818181818181,7.184000000000001,30.69684041295337,11.39090909090909,2.9934486816498427,16.33009941563133,220.52610152665704,325.2618087084752,Escenario 2
HM000005,Accesorios,Temporada,TIENDA002,1.6890243902439024,1.1390758738987048,554,36.55,35.92,56.41,7.0,80.0,22.0,11.0,20.489999999999995,87.82926829268293,7.184000000000001,31.273858294323,11.823170731707316,3.0137114867695427,16.795794684877063,224.67139798641648,333.3690918644652,Escenario 2
HM000005,Accesorios,Temporada,TIENDA003,1.658307210031348,1.1212014640265475,529,36.55,35.92,56.40999999999999,7.0,5.0,24.0,47.0,20.489999999999995,86.2319749216301,7.184000000000001,30.9881748625167,11.608150470219437,2.9664202434157767,16.50274387185547,222.61904821231997,329.3459278079313,Escenario 2
HM000005,Accesorios,Temporada,TIENDA004,1.848942598187311,1.433841132645016,612,36.55,35.92,56.41,7.0,15.0,16.0,0.0,20.489999999999995,96.14501510574017,7.184000000000001,32.72089827320713,12.942598187311178,3.7935870565538887,19.202016830625094,235.0669331947201,354.02497929441796,Escenario 2
HM000005,Accesorios,Temporada,TIENDA005,1.7423312883435582,1.2846500010878252,568,36.55,35.92,56.41,7.0,19.0,21.0,25.0,20.489999999999995,90.60122699386503,7.184000000000001,31.76353805226373,12.196319018404907,3.3988644246372415,17.804445319056356,228.18925736746266,340.3071218275853,Escenario 2
HM000005,Accesorios,Temporada,TIENDA006,1.72782874617737,1.3821570658326954,565,36.55,35.92,56.41,7.0,77.0,18.0,23.0,20.489999999999995,89.84709480122324,7.184000000000001,31.63106765497455,12.094801223241591,3.6568438690240415,18.128593607131258,227.2375900333372,338.4249713880772,Escenario 2
HM000005,Accesorios,Temporada,TIENDA007,1.7337461300309598,1.2794386472668668,560,36.55,35.92,56.41,7.0,,,,20.489999999999995,90.15479876160991,7.184000000000001,31.685185630458847,12.136222910216718,3.385076478433019,17.7215990996312,227.6263735692164,339.19341427200277,Escenario 2
HM000005,Accesorios,Temporada,TIENDA008,1.6635802469135803,1.1675836323073976,539,36.55,35.92,56.41,7.0,,,,20.489999999999995,86.50617283950618,7.184000000000001,31.037403406849123,11.645061728395062,3.0891359259548543,16.74213600622057,222.97270607480414,330.03790371677945,Escenario 2
HM000005,Accesorios,Temporada,TIENDA009,1.7801204819277108,1.1902788461800935,591,36.55,35.92,56.41,7.0,,,,20.489999999999995,92.56626506024097,7.184000000000001,32.10614790675231,12.460843373493976,3.1491818178134308,17.656993372886134,230.65056656210862,345.1929856825906,Escenario 2
HM000005,Accesorios,Temporada,TIENDA010,1.6092307692307692,1.0234477974533245,523,36.55,35.92,56.41,7.0,,,,20.489999999999995,83.68,7.184000000000001,30.526194527627087,11.264615384615384,2.707788351918301,15.73246616528058,219.30018148647304,322.87831664031916,Escenario 2
HM000006,Camisetas,Temporada,TIENDA001,1.725,1.4316178891604634,552,82.68,26.72,77.14,7.0,57.0,18.0,42.0,50.42,89.7,5.344,36.64443165417476,12.075000000000001,3.787704907189818,18.3247130968632,195.8278427599099,307.3156047599099,Escenario 2
HM000006,Camisetas,Temporada,TIENDA002,1.7250755287009063,1.2768116933748437,571,82.68,26.72,77.14,7.0,24.0,15.0,29.0,50.42,89.70392749244712,5.344,36.64523387910899,12.075528700906345,3.378126211729093,17.649436950259346,195.83212984995845,307.3247377714086,Escenario 2
HM000006,Camisetas,Temporada,TIENDA003,1.5887573964497042,1.1027848187199245,537,82.68,26.719999999999995,77.14,7.0,75.0,19.0,9.0,50.42,82.61538461538461,5.343999999999999,35.167559692439944,11.121301775147929,2.917694379950367,15.935497502066035,187.93543899639903,290.681875552612,Escenario 2
HM000006,Camisetas,Temporada,TIENDA004,1.602446483180428,1.0542319665543625,524,82.68,26.72,77.14,7.0,91.0,24.0,24.0,50.42,83.32721712538225,5.344,35.318740493124785,11.217125382262996,2.7892356076774063,15.819364134930716,188.74334919525887,292.3680775561151,Escenario 2
HM000006,Camisetas,Temporada,TIENDA005,1.6246153846153846,1.097419921602704,528,82.68,26.72,77.14,7.0,52.0,16.0,25.0,50.42,84.48,5.344,35.562208293111304,11.372307692307691,2.903500196368755,16.163083016316136,190.04444111838686,295.09152619530994,Escenario 2
HM000006,Camisetas,Temporada,TIENDA006,1.735202492211838,1.3468623396597623,557,82.68,26.719999999999995,77.14,7.0,71.0,21.0,12.0,50.42,90.23052959501558,5.343999999999999,36.75263842315416,12.146417445482866,3.5634628009783382,18.026131067097126,196.40609973333582,308.54845363364734,Escenario 2
HM000006,Camisetas,Temporada,TIENDA007,1.6697819314641744,1.1659182067355789,536,82.68,26.719999999999995,77.14,7.0,,,,50.42,86.82866043613707,5.343999999999999,36.053158614051505,11.688473520249222,3.0847296240647344,16.778277399956032,192.66807963349123,300.6130503562327,Escenario 2
HM000006,Camisetas,Temporada,TIENDA008,1.7176470588235293,1.4275978934110118,584,82.68,26.72,77.14,7.0,,,,50.42,89.31764705882352,5.344,36.56624843804307,12.023529411764706,3.7770689981652326,18.255693258737338,195.4100316529022,306.42602894701986,Escenario 2
HM000006,Camisetas,Temporada,TIENDA009,1.6542056074766356,1.2457638500508268,531,82.68,26.719999999999995,77.14,7.0,,,,50.42,86.01869158878505,5.343999999999999,35.88460622473051,11.57943925233645,3.295981339548847,17.017808462592047,191.76733566495983,298.71292944066073,Escenario 2
HM000006,Camisetas,Temporada,TIENDA010,1.5884146341463414,1.1079859895030413,521,82.68,26.72,77.14,7.0,,,,50.42000000000001,82.59756097560975,5.344,35.16376592128057,11.11890243902439,2.9314553843688693,15.955803823233024,187.9151650833234,290.6396100101527,Escenario 2
HM000007,Vestidos,Basico,TIENDA001,1.480597014925373,0.7959927342163337,496,70.17,17.96,34.56,7.0,15.0,16.0,26.0,16.6,76.9910447761194,3.5920000000000005,41.4092091303908,10.364179104477612,2.105998820150753,13.839077157726354,148.74187919636375,244.0042436739757,Escenario 2
HM000007,Vestidos,Basico,TIENDA002,1.6439169139465877,1.0928202234106072,554,70.17,17.96,34.56,7.0,72.0,23.0,32.0,16.6,85.48367952522256,3.5920000000000005,43.633337494094505,11.507418397626115,2.891330538846513,16.278113786722862,156.73094827878748,262.4719174776005,Escenario 2
HM000007,Vestidos,Basico,TIENDA003,1.4328358208955223,0.7896008352025363,480,70.17,17.96,34.56,7.0,13.0,21.0,39.0,16.6,74.50746268656717,3.5920000000000005,40.735843780636564,10.029850746268655,2.0890874449548065,13.476845030444085,146.32315086004655,238.5211571287033,Escenario 2
HM000007,Vestidos,Basico,TIENDA004,1.4849397590361446,0.8388682830814758,493,70.17,17.96,34.56,7.0,63.0,17.0,35.0,16.6,77.21686746987952,3.5920000000000005,41.46989341031389,10.394578313253012,2.2194368597733165,14.056649131878984,148.9598571298475,244.5008520696066,Escenario 2
HM000007,Vestidos,Basico,TIENDA005,1.629518072289157,0.9542886547216264,541,70.17,17.96,34.56,7.0,76.0,17.0,36.0,16.6,84.73493975903617,3.5920000000000005,43.441828026111516,11.406626506024098,2.5248104593638074,15.57256376397438,156.04304626979263,260.8601857878649,Escenario 2
HM000007,Vestidos,Basico,TIENDA006,1.5809523809523809,0.9146467667445658,498,70.17,17.96,34.56,7.0,29.0,20.0,28.0,16.6,82.2095238095238,3.5920000000000005,42.78956739864419,11.066666666666666,2.4199278822754238,15.059547672421115,153.70012609592993,255.4012908578347,Escenario 2
HM000007,Vestidos,Basico,TIENDA007,1.5479041916167664,0.8607796119464829,517,70.17,17.96,34.56,7.0,,,,16.6,80.49101796407186,3.5920000000000005,42.33996936561637,10.835329341317365,2.2774087868450765,14.593053839611741,152.085169961294,251.6659628954258,Escenario 2
HM000007,Vestidos,Basico,TIENDA008,1.5287009063444108,0.9542208330102055,506,70.17,17.96,34.56,7.0,,,,16.6,79.49244712990937,3.5920000000000005,42.076515075911324,10.700906344410875,2.5246310199818973,14.866547527381005,151.1388421526735,249.48755230373095,Escenario 2
HM000007,Vestidos,Basico,TIENDA009,1.4727272727272729,0.8365774562390333,486,70.17,17.96,34.56,7.0,,,,16.6,76.58181818181819,3.5920000000000005,41.299012370244924,10.30909090909091,2.213375901651503,13.96116114681589,148.3460524339198,243.10349425210165,Escenario 2
HM000007,Vestidos,Basico,TIENDA010,1.5261538461538462,0.825944450624598,496,70.17,17.96,34.56,7.0,,,,16.6,79.36,3.5920000000000005,42.041447361072244,10.683076923076923,2.1852436131065534,14.288728884702735,151.0128789209715,249.19816969020232,Escenario 2
HM000008,Abrigos,Basico,TIENDA001,1.510703363914373,0.8752081929816863,494,44.34,48.66,36.19,7.0,97.0,20.0,35.0,-12.47,78.5565749235474,9.732,25.411787401761035,10.57492354740061,2.315583224035768,14.395635867059628,247.3075149939384,344.0334758226846,Escenario 2
HM000008,Abrigos,Basico,TIENDA002,1.545731707317073,0.9108822627575148,507,44.34,48.66,36.19,7.0,3.0,22.0,15.0,-12.47,80.3780487804878,9.732,25.704707896801864,10.820121951219512,2.409967940916176,14.796569053731202,250.1582172516757,349.13159659313914,Escenario 2
HM000008,Abrigos,Basico,TIENDA003,1.5045871559633028,0.8787594422012418,492,44.34,48.66,36.19,7.0,39.0,13.0,36.0,-12.47,78.23853211009175,9.732,25.360294365258756,10.53211009174312,2.324978946314324,14.368325353161755,246.8063847626982,343.13992968930376,Escenario 2
HM000008,Abrigos,Basico,TIENDA004,1.4294294294294294,0.7395692160142137,476,44.34,48.66,36.19,7.0,71.0,17.0,28.0,-12.47,74.33033033033033,9.732,24.71877672900634,10.006006006006006,1.9567162228926174,13.234587773778824,240.5631351266897,332.0745603188819,Escenario 2
HM000008,Abrigos,Basico,TIENDA005,1.488095238095238,0.8672350659188928,500,44.34,48.66,36.19,7.0,99.0,21.0,9.0,-12.47,77.38095238095237,9.732,25.220923141017252,10.416666666666666,2.2944883126560973,14.202572382549226,245.4500240083799,340.7254474845704,Escenario 2
HM000008,Abrigos,Basico,TIENDA006,1.4712990936555892,0.821080849726173,487,44.34,48.66,36.19,7.0,75.0,13.0,33.0,-12.470000000000002,76.50755287009063,9.732,25.078184831846585,10.299093655589125,2.1723757346530506,13.883513617766658,244.06089478353096,338.25867763247356,Escenario 2
HM000008,Abrigos,Basico,TIENDA007,1.5266272189349113,0.8686090983097211,516,44.34,48.66,36.19,7.0,,,,-12.470000000000002,79.38461538461539,9.732,25.54536520372774,10.68639053254438,2.2981236606555764,14.47829457262608,248.60749416267836,346.3551295295423,Escenario 2
HM000008,Abrigos,Basico,TIENDA008,1.5368098159509205,0.9199636819062084,501,44.34,48.66,36.19,7.0,,,,-12.47,79.91411042944786,9.732,25.630417353350463,10.757668711656443,2.433995117535159,14.773760655589456,249.43522168280668,347.83617247421773,Escenario 2
HM000008,Abrigos,Basico,TIENDA009,1.5,0.8951107426403806,492,44.34,48.66,36.19,7.0,,,,-12.47,78.0,9.732,25.321605869252853,10.5,2.3682404208887866,14.407596694466498,246.42986831956875,342.4691013195688,Escenario 2
HM000008,Abrigos,Basico,TIENDA010,1.5636363636363635,0.9078576879954204,516,44.34,48.66,36.19,7.0,,,,-12.47,81.3090909090909,9.732,25.853151791119316,10.945454545454545,2.401965668273952,14.908697898106565,251.6028732311732,351.7250153220823,Escenario 2
HM000009,Camisetas,Temporada,TIENDA001,1.6555891238670697,1.142481562905206,548,97.39,40.88,60.3,7.0,42.0,20.0,41.0,19.419999999999995,86.09063444108763,8.176,29.023681949486818,11.589123867069487,3.022722092923572,16.57661532039338,237.29762361900424,343.83288380631546,Escenario 2
HM000009,Camisetas,Temporada,TIENDA002,1.7046153846153846,1.273717070502123,554,97.39,40.88,60.3,7.0,97.0,19.0,12.0,19.419999999999995,88.64,8.176,29.450279835469736,11.932307692307692,3.3699386092063417,17.492706397498154,240.78548793480059,350.4662730117237,Escenario 2
HM000009,Camisetas,Temporada,TIENDA003,1.622356495468278,1.035424904631873,537,97.39,40.88,60.3,7.0,2.0,24.0,23.0,19.419999999999995,84.36253776435046,8.176,28.73090921751814,11.356495468277947,2.739476798938707,15.876632186526813,234.90391376242832,339.30696851167306,Escenario 2
HM000009,Camisetas,Temporada,TIENDA004,1.701219512195122,1.0561014109445883,558,97.39,40.88,60.29999999999999,7.0,76.0,18.0,29.0,19.419999999999995,88.46341463414635,8.176,29.420930325778425,11.908536585365853,2.7941816926238086,16.518936378195136,240.5455263435644,350.0084322460034,Escenario 2
HM000009,Camisetas,Temporada,TIENDA005,1.7217125382262997,1.2305864742010135,563,97.39,40.88,60.3,7.0,97.0,23.0,0.0,19.419999999999995,89.52905198776759,8.176,29.597603301805254,12.051987767584098,3.2558257774956836,17.424100300451975,241.99000459555975,352.76774304815916,Escenario 2
HM000009,Camisetas,Temporada,TIENDA006,1.622356495468278,1.1570528941230775,537,97.39,40.88,60.3,7.0,70.0,24.0,23.0,19.419999999999995,84.36253776435046,8.176,28.73090921751814,11.356495468277947,3.0612742115972114,16.407597917413344,234.90391376242832,339.30696851167306,Escenario 2
HM000009,Camisetas,Temporada,TIENDA007,1.6738461538461538,1.175138148311225,544,97.39,40.88,60.3,7.0,,,,19.419999999999995,87.03999999999999,8.176,29.183272693240944,11.716923076923077,3.1091232965764393,16.846976516274204,238.60243753993797,346.30906877070714,Escenario 2
HM000009,Camisetas,Temporada,TIENDA008,1.7424242424242424,1.199171523289167,575,97.39,40.88,60.3,7.0,,,,19.419999999999995,90.60606060606061,8.176,29.775096406366526,12.196969696969697,3.172709629933636,17.4319405863602,243.4411882184527,355.54778961239214,Escenario 2
HM000009,Camisetas,Temporada,TIENDA009,1.6476190476190475,1.1646132108327738,519,97.39,40.88,60.3,7.0,,,,19.419999999999995,85.67619047619047,8.176,28.953737050673016,11.533333333333333,3.0812769294439537,16.617440266915857,236.7257541263026,342.7496542215407,Escenario 2
HM000009,Camisetas,Temporada,TIENDA010,1.7409638554216869,1.1367559869717905,578,97.39,40.88,60.3,7.0,,,,19.419999999999995,90.53012048192771,8.176,29.76261601331845,12.186746987951809,3.0075736428911375,17.149243498722186,243.33914852489164,355.35205148874707,Escenario 2
HM000010,Accesorios,Temporada,TIENDA001,1.427672955974843,0.7899935670133426,454,29.96,44.87,15.079999999999998,7.0,16.0,18.0,26.0,-29.79,74.23899371069183,8.974,25.725747290236544,9.9937106918239,2.090126515658144,13.442419442659837,230.86285618258273,321.9827340379287,Escenario 2
HM000010,Accesorios,Temporada,TIENDA002,1.4376899696048633,0.853566128249842,473,29.96,44.87,15.079999999999998,7.0,93.0,27.0,14.0,-29.79,74.75987841945289,8.974,25.815839604770666,10.063829787234043,2.258323702897346,13.790063897014663,231.67134461321197,323.43391406306006,Escenario 2
