sku,categoria,subcategoria,tienda,demanda_promedio,desviacion_demanda,ventas_totales,precio_promedio,costo_unitario,precio_venta,lead_time,stock_actual,stock_seguridad,stock_en_transito,margen_promedio,D,H,Q_opt,D_L,sigma_L,s_reorder,CTA,CTE,escenario
HM000093,Accesorios,Premium,TIENDA002,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,17.0,24.0,27.0,-3.210000000000001,80.9205479452055,6.778499999999999,15.451747586909995,21.78630136986302,3.573936797991529,27.68329708654904,104.7396710178694,184.25002730554064,Escenario 1
HM000093,Accesorios,Premium,TIENDA003,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,81.0,24.0,23.0,-3.210000000000001,80.9205479452055,6.778499999999999,15.451747586909995,21.78630136986302,3.573936797991529,27.68329708654904,104.7396710178694,184.25002730554064,Escenario 1
HM000093,Accesorios,Premium,TIENDA004,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,89.0,18.0,32.0,-3.210000000000001,80.9205479452055,6.778499999999999,15.451747586909995,21.78630136986302,3.573936797991529,27.68329708654904,104.7396710178694,184.25002730554064,Escenario 1
HM000093,Accesorios,Premium,TIENDA005,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,47.0,19.0,45.0,-3.210000000000001,80.9205479452055,6.778499999999999,15.451747586909995,21.78630136986302,3.573936797991529,27.68329708654904,104.7396710178694,184.25002730554064,Escenario 1
HM000093,Accesorios,Premium,TIENDA006,1.556164383561644,0.9551747871477294,568,33.0,45.19,41.98,14.0,45.0,22.0,31.0,-3.210000000000001,80.9205479452055,6.778499999999999,15.451747586909995,21.78630136986302,3.573936797991529,27.68329708654904,104.7396710178694,184.25002730554064,Escenario 1
HM000094,Abrigos,Basico,TIENDA001,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,68.0,20.0,19.0,29.950000000000006,79.4958904109589,6.5249999999999995,15.60979066092928,19.873972602739727,3.1336192288828357,25.044444330396406,101.85388406256354,180.38482440502926,Escenario 1
HM000094,Abrigos,Basico,TIENDA002,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,80.0,19.0,30.0,29.950000000000006,79.4958904109589,6.5249999999999995,15.60979066092928,19.873972602739727,3.1336192288828357,25.044444330396406,101.85388406256354,180.38482440502926,Escenario 1
HM000094,Abrigos,Basico,TIENDA003,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,90.0,19.0,12.0,29.950000000000006,79.4958904109589,6.5249999999999995,15.60979066092928,19.873972602739727,3.1336192288828357,25.044444330396406,101.85388406256354,180.38482440502926,Escenario 1
HM000094,Abrigos,Basico,TIENDA004,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,73.0,25.0,34.0,29.950000000000006,79.4958904109589,6.5249999999999995,15.60979066092928,19.873972602739727,3.1336192288828357,25.044444330396406,101.85388406256354,180.38482440502926,Escenario 1
HM000094,Abrigos,Basico,TIENDA005,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,19.0,18.0,22.0,29.950000000000006,79.4958904109589,6.5249999999999995,15.60979066092928,19.873972602739727,3.1336192288828357,25.044444330396406,101.85388406256354,180.38482440502926,Escenario 1
HM000094,Abrigos,Basico,TIENDA006,1.5287671232876712,0.8691096005782301,558,89.82,43.5,73.45,13.0,39.0,20.0,17.0,29.950000000000006,79.4958904109589,6.5249999999999995,15.60979066092928,19.873972602739727,3.1336192288828357,25.044444330396406,101.85388406256354,180.38482440502926,Escenario 1
HM000095,Vestidos,Temporada,TIENDA001,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,69.0,27.0,38.0,27.3,90.46575342465754,7.4175,15.618104436211345,12.178082191780822,3.6539598451615034,18.207115936297303,115.84728965559768,205.12879417614565,Escenario 1
HM000095,Vestidos,Temporada,TIENDA002,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,48.0,14.0,21.0,27.3,90.46575342465754,7.4175,15.618104436211345,12.178082191780822,3.6539598451615034,18.207115936297303,115.84728965559768,205.12879417614565,Escenario 1
HM000095,Vestidos,Temporada,TIENDA003,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,83.0,21.0,49.0,27.3,90.46575342465754,7.4175,15.618104436211345,12.178082191780822,3.6539598451615034,18.207115936297303,115.84728965559768,205.12879417614565,Escenario 1
HM000095,Vestidos,Temporada,TIENDA004,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,42.0,26.0,4.0,27.3,90.46575342465754,7.4175,15.618104436211345,12.178082191780822,3.6539598451615034,18.207115936297303,115.84728965559768,205.12879417614565,Escenario 1
HM000095,Vestidos,Temporada,TIENDA005,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,39.0,32.0,32.0,27.3,90.46575342465754,7.4175,15.618104436211345,12.178082191780822,3.6539598451615034,18.207115936297303,115.84728965559768,205.12879417614565,Escenario 1
HM000095,Vestidos,Temporada,TIENDA006,1.7397260273972603,1.381067007273345,635,73.06,49.45,76.75,7.0,87.0,15.0,43.0,27.3,90.46575342465754,7.4175,15.618104436211345,12.178082191780822,3.6539598451615034,18.207115936297303,115.84728965559768,205.12879417614565,Escenario 1
HM000096,Abrigos,Premium,TIENDA001,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,50.0,26.0,25.0,65.39,76.93150684931507,3.63,20.587983182220103,16.273972602739725,2.787360992700423,20.873118240695423,74.73437895145898,151.19442099255488,Escenario 1
HM000096,Abrigos,Premium,TIENDA002,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,16.0,22.0,2.0,65.39,76.93150684931507,3.63,20.587983182220103,16.273972602739725,2.787360992700423,20.873118240695423,74.73437895145898,151.19442099255488,Escenario 1
HM000096,Abrigos,Premium,TIENDA003,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,87.0,20.0,4.0,65.39,76.93150684931507,3.63,20.587983182220103,16.273972602739725,2.787360992700423,20.873118240695423,74.73437895145898,151.19442099255488,Escenario 1
HM000096,Abrigos,Premium,TIENDA004,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,8.0,28.0,18.0,65.39,76.93150684931507,3.63,20.587983182220103,16.273972602739725,2.787360992700423,20.873118240695423,74.73437895145898,151.19442099255488,Escenario 1
HM000096,Abrigos,Premium,TIENDA005,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,74.0,25.0,15.0,65.39,76.93150684931507,3.63,20.587983182220103,16.273972602739725,2.787360992700423,20.873118240695423,74.73437895145898,151.19442099255488,Escenario 1
HM000096,Abrigos,Premium,TIENDA006,1.4794520547945205,0.8404209607327144,540,64.6,24.2,89.59,11.0,45.0,26.0,6.0,65.39,76.93150684931507,3.63,20.587983182220103,16.273972602739725,2.787360992700423,20.873118240695423,74.73437895145898,151.19442099255488,Escenario 1
HM000097,Accesorios,Premium,TIENDA001,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,41.0,21.0,35.0,-0.1099999999999994,77.92876712328766,7.367999999999999,14.544175017379885,20.980821917808214,3.471030189951885,26.708021731228826,107.16148152805498,183.7700571307947,Escenario 1
HM000097,Accesorios,Premium,TIENDA002,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,50.0,20.0,3.0,-0.1099999999999994,77.92876712328766,7.367999999999999,14.544175017379885,20.980821917808214,3.471030189951885,26.708021731228826,107.16148152805498,183.7700571307947,Escenario 1
HM000097,Accesorios,Premium,TIENDA003,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,97.0,19.0,12.0,-0.1099999999999994,77.92876712328766,7.367999999999999,14.544175017379885,20.980821917808214,3.471030189951885,26.708021731228826,107.16148152805498,183.7700571307947,Escenario 1
HM000097,Accesorios,Premium,TIENDA004,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,24.0,30.0,46.0,-0.1099999999999994,77.92876712328766,7.367999999999999,14.544175017379885,20.980821917808214,3.471030189951885,26.708021731228826,107.16148152805498,183.7700571307947,Escenario 1
HM000097,Accesorios,Premium,TIENDA005,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,73.0,20.0,49.0,-0.1099999999999994,77.92876712328766,7.367999999999999,14.544175017379885,20.980821917808214,3.471030189951885,26.708021731228826,107.16148152805498,183.7700571307947,Escenario 1
HM000097,Accesorios,Premium,TIENDA006,1.498630136986301,0.9276718392820592,547,98.97,49.12,49.00999999999999,14.0,76.0,18.0,39.0,-0.1099999999999994,77.92876712328766,7.367999999999999,14.544175017379885,20.980821917808214,3.471030189951885,26.708021731228826,107.16148152805498,183.7700571307947,Escenario 1
HM000098,Abrigos,Basico,TIENDA001,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,0.0,25.0,37.0,13.67,79.06849315068493,1.1744999999999999,36.69359121771406,16.726027397260275,2.808960737444901,21.360812614044363,43.09662288520515,121.00064284410928,Escenario 1
HM000098,Abrigos,Basico,TIENDA002,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,6.0,22.0,7.0,13.67,79.06849315068493,1.1744999999999999,36.69359121771406,16.726027397260275,2.808960737444901,21.360812614044363,43.09662288520515,121.00064284410928,Escenario 1
HM000098,Abrigos,Basico,TIENDA003,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,61.0,13.0,37.0,13.67,79.06849315068493,1.1744999999999999,36.69359121771406,16.726027397260275,2.808960737444901,21.360812614044363,43.09662288520515,121.00064284410928,Escenario 1
HM000098,Abrigos,Basico,TIENDA004,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,94.0,14.0,10.0,13.67,79.06849315068493,1.1744999999999999,36.69359121771406,16.726027397260275,2.808960737444901,21.360812614044363,43.09662288520515,121.00064284410928,Escenario 1
HM000098,Abrigos,Basico,TIENDA005,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,12.0,17.0,44.0,13.67,79.06849315068493,1.1744999999999999,36.69359121771406,16.726027397260275,2.808960737444901,21.360812614044363,43.09662288520515,121.00064284410928,Escenario 1
HM000098,Abrigos,Basico,TIENDA006,1.5205479452054795,0.8469335288131586,555,55.9,7.829999999999999,21.5,11.0,17.0,19.0,40.0,13.67,79.06849315068493,1.1744999999999999,36.69359121771406,16.726027397260275,2.808960737444901,21.360812614044363,43.09662288520515,121.00064284410928,Escenario 1
HM000099,Camisetas,Basico,TIENDA001,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,47.0,23.0,21.0,64.79,75.36438356164383,2.595,24.100685326985943,27.53698630136986,3.2816230935246424,32.95166440568552,62.54127842352853,137.4530977248984,Escenario 1
HM000099,Camisetas,Basico,TIENDA002,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,68.0,22.0,14.0,64.79,75.36438356164383,2.595,24.100685326985943,27.53698630136986,3.2816230935246424,32.95166440568552,62.54127842352853,137.4530977248984,Escenario 1
HM000099,Camisetas,Basico,TIENDA003,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,32.0,13.0,40.0,64.79,75.36438356164383,2.595,24.100685326985943,27.53698630136986,3.2816230935246424,32.95166440568552,62.54127842352853,137.4530977248984,Escenario 1
HM000099,Camisetas,Basico,TIENDA004,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,45.0,20.0,43.0,64.79,75.36438356164383,2.595,24.100685326985943,27.53698630136986,3.2816230935246424,32.95166440568552,62.54127842352853,137.4530977248984,Escenario 1
HM000099,Camisetas,Basico,TIENDA005,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,34.0,18.0,41.0,64.79,75.36438356164383,2.595,24.100685326985943,27.53698630136986,3.2816230935246424,32.95166440568552,62.54127842352853,137.4530977248984,Escenario 1
HM000099,Camisetas,Basico,TIENDA006,1.4493150684931506,0.7528559702875389,529,82.99,17.3,82.09,19.0,36.0,17.0,1.0,64.79,75.36438356164383,2.595,24.100685326985943,27.53698630136986,3.2816230935246424,32.95166440568552,62.54127842352853,137.4530977248984,Escenario 1
HM000100,Accesorios,Basico,TIENDA001,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,68.0,24.0,45.0,10.120000000000005,90.46575342465754,3.4244999999999997,22.985741315823958,13.917808219178083,3.6018126468373346,19.860799086459686,78.71467113603916,167.77798965658712,Escenario 1
HM000100,Accesorios,Basico,TIENDA002,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,19.0,18.0,6.0,10.120000000000005,90.46575342465754,3.4244999999999997,22.985741315823958,13.917808219178083,3.6018126468373346,19.860799086459686,78.71467113603916,167.77798965658712,Escenario 1
HM000100,Accesorios,Basico,TIENDA003,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,15.0,16.0,19.0,10.120000000000005,90.46575342465754,3.4244999999999997,22.985741315823958,13.917808219178083,3.6018126468373346,19.860799086459686,78.71467113603916,167.77798965658712,Escenario 1
HM000100,Accesorios,Basico,TIENDA004,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,90.0,14.0,30.0,10.120000000000005,90.46575342465754,3.4244999999999997,22.985741315823958,13.917808219178083,3.6018126468373346,19.860799086459686,78.71467113603916,167.77798965658712,Escenario 1
HM000100,Accesorios,Basico,TIENDA005,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,36.0,17.0,8.0,10.120000000000005,90.46575342465754,3.4244999999999997,22.985741315823958,13.917808219178083,3.6018126468373346,19.860799086459686,78.71467113603916,167.77798965658712,Escenario 1
HM000100,Accesorios,Basico,TIENDA006,1.7397260273972603,1.2734330735710733,635,28.23,22.83,32.95,8.0,12.0,28.0,41.0,10.120000000000005,90.46575342465754,3.4244999999999997,22.985741315823958,13.917808219178083,3.6018126468373346,19.860799086459686,78.71467113603916,167.77798965658712,Escenario 1
HM000001,Vestidos,Temporada,TIENDA001,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,68.0,15.0,22.0,7.4,85.9068493150685,2.07,57.62006135985763,29.736986301369864,4.783958215697947,37.63051735727147,119.2735270149053,225.38850263134367,Escenario 2
HM000001,Vestidos,Temporada,TIENDA002,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,12.0,17.0,39.0,7.4,85.9068493150685,2.07,57.62006135985763,29.736986301369864,4.783958215697947,37.63051735727147,119.2735270149053,225.38850263134367,Escenario 2
HM000001,Vestidos,Temporada,TIENDA003,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,1.0,24.0,0.0,7.4,85.9068493150685,2.07,57.62006135985763,29.736986301369864,4.783958215697947,37.63051735727147,119.2735270149053,225.38850263134367,Escenario 2
HM000001,Vestidos,Temporada,TIENDA004,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,70.0,24.0,0.0,7.4,85.9068493150685,2.07,57.62006135985763,29.736986301369864,4.783958215697947,37.63051735727147,119.2735270149053,225.38850263134367,Escenario 2
HM000001,Vestidos,Temporada,TIENDA005,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,17.0,17.0,44.0,7.4,85.9068493150685,2.07,57.62006135985763,29.736986301369864,4.783958215697947,37.63051735727147,119.2735270149053,225.38850263134367,Escenario 2
HM000001,Vestidos,Temporada,TIENDA006,1.652054794520548,1.127589765077705,603,37.05,10.35,17.75,18.0,56.0,21.0,25.0,7.4,85.9068493150685,2.07,57.62006135985763,29.736986301369864,4.783958215697947,37.63051735727147,119.2735270149053,225.38850263134367,Escenario 2
HM000002,Camisetas,Temporada,TIENDA001,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,86.0,23.0,30.0,6.379999999999996,79.06849315068493,6.920000000000001,30.233865548743164,18.246575342465754,2.9338638050759807,23.08745062084112,209.21834959730273,306.8794237616863,Escenario 2
HM000002,Camisetas,Temporada,TIENDA002,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,86.0,20.0,25.0,6.379999999999996,79.06849315068493,6.920000000000001,30.233865548743164,18.246575342465754,2.9338638050759807,23.08745062084112,209.21834959730273,306.8794237616863,Escenario 2
HM000002,Camisetas,Temporada,TIENDA003,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,28.0,22.0,41.0,6.379999999999996,79.06849315068493,6.920000000000001,30.233865548743164,18.246575342465754,2.9338638050759807,23.08745062084112,209.21834959730273,306.8794237616863,Escenario 2
HM000002,Camisetas,Temporada,TIENDA004,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,41.0,16.0,1.0,6.379999999999996,79.06849315068493,6.920000000000001,30.233865548743164,18.246575342465754,2.9338638050759807,23.08745062084112,209.21834959730273,306.8794237616863,Escenario 2
HM000002,Camisetas,Temporada,TIENDA005,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,59.0,20.0,18.0,6.379999999999996,79.06849315068493,6.920000000000001,30.233865548743164,18.246575342465754,2.9338638050759807,23.08745062084112,209.21834959730273,306.8794237616863,Escenario 2
HM000002,Camisetas,Temporada,TIENDA006,1.5205479452054795,0.8469335288131586,555,91.37,34.6,40.98,12.0,58.0,19.0,27.0,6.379999999999996,79.06849315068493,6.920000000000001,30.233865548743164,18.246575342465754,2.9338638050759807,23.08745062084112,209.21834959730273,306.8794237616863,Escenario 2
HM000003,Abrigos,Basico,TIENDA001,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,87.0,18.0,22.0,27.879999999999995,87.75890410958905,8.1,29.440696467471152,20.25205479452055,4.7776765257912865,28.135221062076173,238.46964138651634,347.1994956878862,Escenario 2
HM000003,Abrigos,Basico,TIENDA002,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,2.0,21.0,13.0,27.879999999999995,87.75890410958905,8.1,29.440696467471152,20.25205479452055,4.7776765257912865,28.135221062076173,238.46964138651634,347.1994956878862,Escenario 2
HM000003,Abrigos,Basico,TIENDA003,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,12.0,22.0,41.0,27.879999999999995,87.75890410958905,8.1,29.440696467471152,20.25205479452055,4.7776765257912865,28.135221062076173,238.46964138651634,347.1994956878862,Escenario 2
HM000003,Abrigos,Basico,TIENDA004,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,16.0,16.0,41.0,27.879999999999995,87.75890410958905,8.1,29.440696467471152,20.25205479452055,4.7776765257912865,28.135221062076173,238.46964138651634,347.1994956878862,Escenario 2
HM000003,Abrigos,Basico,TIENDA005,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,52.0,28.0,7.0,27.879999999999995,87.75890410958905,8.1,29.440696467471152,20.25205479452055,4.7776765257912865,28.135221062076173,238.46964138651634,347.1994956878862,Escenario 2
HM000003,Abrigos,Basico,TIENDA006,1.6876712328767125,1.3791964141332778,616,87.18,40.5,68.38,12.0,60.0,10.0,41.0,27.879999999999995,87.75890410958905,8.1,29.440696467471152,20.25205479452055,4.7776765257912865,28.135221062076173,238.46964138651634,347.1994956878862,Escenario 2
HM000004,Camisetas,Temporada,TIENDA001,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,34.0,22.0,47.0,-18.340000000000003,79.78082191780821,7.498000000000001,29.175716382584405,12.273972602739725,2.613666187721756,16.586521812480623,218.7595214366179,316.90150771059047,Escenario 2
HM000004,Camisetas,Temporada,TIENDA002,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,17.0,24.0,1.0,-18.340000000000003,79.78082191780821,7.498000000000001,29.175716382584405,12.273972602739725,2.613666187721756,16.586521812480623,218.7595214366179,316.90150771059047,Escenario 2
HM000004,Camisetas,Temporada,TIENDA003,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,33.0,19.0,46.0,-18.340000000000003,79.78082191780821,7.498000000000001,29.175716382584405,12.273972602739725,2.613666187721756,16.586521812480623,218.7595214366179,316.90150771059047,Escenario 2
HM000004,Camisetas,Temporada,TIENDA004,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,37.0,19.0,24.0,-18.340000000000003,79.78082191780821,7.498000000000001,29.175716382584405,12.273972602739725,2.613666187721756,16.586521812480623,218.7595214366179,316.90150771059047,Escenario 2
HM000004,Camisetas,Temporada,TIENDA005,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,32.0,21.0,7.0,-18.340000000000003,79.78082191780821,7.498000000000001,29.175716382584405,12.273972602739725,2.613666187721756,16.586521812480623,218.7595214366179,316.90150771059047,Escenario 2
HM000004,Camisetas,Temporada,TIENDA006,1.5342465753424657,0.9240705425480228,560,98.92,37.49,19.15,8.0,45.0,22.0,26.0,-18.340000000000003,79.78082191780821,7.498000000000001,29.175716382584405,12.273972602739725,2.613666187721756,16.586521812480623,218.7595214366179,316.90150771059047,Escenario 2
HM000005,Accesorios,Temporada,TIENDA001,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,57.0,32.0,39.0,20.489999999999995,84.62465753424658,7.184000000000001,30.69801498451297,24.410958904109588,4.369565827929861,31.620742520193858,220.5345396487412,325.27823686791925,Escenario 2
HM000005,Accesorios,Temporada,TIENDA002,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,80.0,22.0,11.0,20.489999999999995,84.62465753424658,7.184000000000001,30.69801498451297,24.410958904109588,4.369565827929861,31.620742520193858,220.5345396487412,325.27823686791925,Escenario 2
HM000005,Accesorios,Temporada,TIENDA003,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,5.0,24.0,47.0,20.489999999999995,84.62465753424658,7.184000000000001,30.69801498451297,24.410958904109588,4.369565827929861,31.620742520193858,220.5345396487412,325.27823686791925,Escenario 2
HM000005,Accesorios,Temporada,TIENDA004,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,15.0,16.0,0.0,20.489999999999995,84.62465753424658,7.184000000000001,30.69801498451297,24.410958904109588,4.369565827929861,31.620742520193858,220.5345396487412,325.27823686791925,Escenario 2
HM000005,Accesorios,Temporada,TIENDA005,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,19.0,21.0,25.0,20.489999999999995,84.62465753424658,7.184000000000001,30.69801498451297,24.410958904109588,4.369565827929861,31.620742520193858,220.5345396487412,325.27823686791925,Escenario 2
HM000005,Accesorios,Temporada,TIENDA006,1.6273972602739726,1.128217045448625,594,36.55,35.92,56.41,15.0,77.0,18.0,23.0,20.489999999999995,84.62465753424658,7.184000000000001,30.69801498451297,24.410958904109588,4.369565827929861,31.620742520193858,220.5345396487412,325.27823686791925,Escenario 2
HM000006,Camisetas,Temporada,TIENDA001,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,57.0,18.0,42.0,50.42,87.75890410958905,5.344,36.24577285070283,33.753424657534254,6.159039281030093,43.91583947123391,193.6974101141559,302.79015841552575,Escenario 2
HM000006,Camisetas,Temporada,TIENDA002,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,24.0,15.0,29.0,50.42,87.75890410958905,5.344,36.24577285070283,33.753424657534254,6.159039281030093,43.91583947123391,193.6974101141559,302.79015841552575,Escenario 2
HM000006,Camisetas,Temporada,TIENDA003,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,75.0,19.0,9.0,50.42,87.75890410958905,5.344,36.24577285070283,33.753424657534254,6.159039281030093,43.91583947123391,193.6974101141559,302.79015841552575,Escenario 2
HM000006,Camisetas,Temporada,TIENDA004,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,91.0,24.0,24.0,50.42,87.75890410958905,5.344,36.24577285070283,33.753424657534254,6.159039281030093,43.91583947123391,193.6974101141559,302.79015841552575,Escenario 2
HM000006,Camisetas,Temporada,TIENDA005,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,52.0,16.0,25.0,50.42,87.75890410958905,5.344,36.24577285070283,33.753424657534254,6.159039281030093,43.91583947123391,193.6974101141559,302.79015841552575,Escenario 2
HM000006,Camisetas,Temporada,TIENDA006,1.6876712328767125,1.377203050847472,616,82.68,26.72,77.14,20.0,71.0,21.0,12.0,50.42,87.75890410958905,5.344,36.24577285070283,33.753424657534254,6.159039281030093,43.91583947123391,193.6974101141559,302.79015841552575,Escenario 2
HM000007,Vestidos,Basico,TIENDA001,1.5041095890410958,0.8274876507435456,549,70.17,17.96,34.56,19.0,15.0,16.0,26.0,16.6,78.21369863013699,3.5920000000000005,41.736712842406085,28.57808219178082,3.606935046618995,34.52952501870216,149.9182725299227,246.68920376279945,Escenario 2
HM000007,Vestidos,Basico,TIENDA002,1.5041095890410958,0.8274876507435456,549,70.17,17.96,34.56,19.0,72.0,23.0,32.0,16.6,78.21369863013699,3.5920000000000005,41.736712842406085,28.57808219178082,3.606935046618995,34.52952501870216,149.9182725299227,246.68920376279945,Escenario 2
HM000007,Vestidos,Basico,TIENDA003,1.5041095890410958,0.8274876507435456,549,70.17,17.96,34.56,19.0,13.0,21.0,39.0,16.6,78.21369863013699,3.5920000000000005,41.736712842406085,28.57808219178082,3.606935046618995,34.52952501870216,149.9182725299227,246.68920376279945,Escenario 2
HM000007,Vestidos,Basico,TIENDA004,1.5041095890410958,0.8274876507435456,549,70.17,17.96,34.56,19.0,63.0,17.0,35.0,16.6,78.21369863013699,3.5920000000000005,41.736712842406085,28.57808219178082,3.606935046618995,34.52952501870216,149.9182725299227,246.68920376279945,Escenario 2
HM000007,Vestidos,Basico,TIENDA005,1.5041095890410958,0.8274876507435456,549,70.17,17.96,34.56,19.0,76.0,17.0,36.0,16.6,78.21369863013699,3.5920000000000005,41.736712842406085,28.57808219178082,3.606935046618995,34.52952501870216,149.9182725299227,246.68920376279945,Escenario 2
HM000007,Vestidos,Basico,TIENDA006,1.5041095890410958,0.8274876507435456,549,70.17,17.96,34.56,19.0,29.0,20.0,28.0,16.6,78.21369863013699,3.5920000000000005,41.736712842406085,28.57808219178082,3.606935046618995,34.52952501870216,149.9182725299227,246.68920376279945,Escenario 2
HM000008,Abrigos,Basico,TIENDA001,1.4904109589041097,0.8568028328530826,544,44.34,48.66,36.19,20.0,97.0,20.0,35.0,-12.47,77.50136986301371,9.732,25.240539463584607,29.808219178082194,3.8317387551477657,36.130588124076006,245.6409300596054,341.06493018289314,Escenario 2
HM000008,Abrigos,Basico,TIENDA002,1.4904109589041097,0.8568028328530826,544,44.34,48.66,36.19,20.0,3.0,22.0,15.0,-12.47,77.50136986301371,9.732,25.240539463584607,29.808219178082194,3.8317387551477657,36.130588124076006,245.6409300596054,341.06493018289314,Escenario 2
HM000008,Abrigos,Basico,TIENDA003,1.4904109589041097,0.8568028328530826,544,44.34,48.66,36.19,20.0,39.0,13.0,36.0,-12.47,77.50136986301371,9.732,25.240539463584607,29.808219178082194,3.8317387551477657,36.130588124076006,245.6409300596054,341.06493018289314,Escenario 2
HM000008,Abrigos,Basico,TIENDA004,1.4904109589041097,0.8568028328530826,544,44.34,48.66,36.19,20.0,71.0,17.0,28.0,-12.47,77.50136986301371,9.732,25.240539463584607,29.808219178082194,3.8317387551477657,36.130588124076006,245.6409300596054,341.06493018289314,Escenario 2
HM000008,Abrigos,Basico,TIENDA005,1.4904109589041097,0.8568028328530826,544,44.34,48.66,36.19,20.0,99.0,21.0,9.0,-12.47,77.50136986301371,9.732,25.240539463584607,29.808219178082194,3.8317387551477657,36.130588124076006,245.6409300596054,341.06493018289314,Escenario 2
